specobjid,plate,mjd,fiberid,obj_class,redshift,snMedian
1652969547629619200,1468,52999,540,STAR,-5.354197e-05,19.50715
585542206979336192,520,52288,270,GALAXY,0.1588648,20.88371
582112001149396992,517,52024,79,GALAXY,0.06846901,8.094131
8256369539463534592,7333,56686,529,STAR,0.0001021179,46.82698
2461306329394866176,2186,54327,324,GALAXY,0.5767177,6.137205
3802291886681595904,3377,54950,465,STAR,8.795615e-05,13.66901
1506586612895606784,1338,52765,482,STAR,-2.047116e-05,23.33215
3019761755401250816,2682,54401,357,STAR,5.971347e-06,44.59939
1387209886118471680,1232,52731,368,GALAXY,0.06038692,38.08003
2362231795971287040,2098,53460,341,GALAXY,0.06423084,12.31611
3727917896404410368,3311,54943,230,STAR,-0.0009197348,27.61797
997701289037031424,886,52381,560,GALAXY,0.03858724,12.71267
3658094234059251712,3249,54880,165,STAR,-4.442481e-05,33.8407
1012204676050872320,899,52620,75,GALAXY,0.3036647,7.53923
3072605109167876096,2729,54419,88,STAR,0.0003083033,7.819622
9930535709617444864,8820,57449,358,QSO,1.34558,5.382197
1444668715038697472,1283,52762,506,GALAXY,0.1733511,7.073388
846687762827470848,752,52251,40,GALAXY,0.1168897,12.69858
1776739106005477376,1578,53496,251,GALAXY,0.2048834,13.62723
708239179447822336,629,52051,175,GALAXY,0.07341997,16.30849
5239028414896429056,4653,55622,786,GALAXY,0.2856063,9.094921
5804063047799822336,5155,55946,178,GALAXY,0.2982165,9.674289
2822705348517849088,2507,53876,270,GALAXY,0.1322788,11.51569
9939681447270176768,8828,57445,862,QSO,1.356018,7.276024
1417586097214482432,1259,52931,284,STAR,0.0001832255,40.86613
11554083668516689920,10262,58543,359,QSO,1.169688,6.055336
2379093631551170560,2113,53468,244,GALAXY,0.3509001,5.442363
3656957613914038272,3248,54880,126,STAR,0.0007835205,34.72617
640655226918955008,569,52264,66,GALAXY,0.1634531,6.511834
1262193767155263488,1121,52873,218,STAR,-0.0001113307,40.30862
6108087909440837632,5425,56003,294,GALAXY,0.2734613,8.596766
8910589414172022784,7914,57331,791,QSO,1.090338,8.922054
2310483005342246912,2052,53401,496,STAR,0.0001212409,23.31988
1954738211343329280,1736,53052,640,GALAXY,0.03162668,5.523787
2702263468559460352,2400,53765,377,STAR,0.0006392543,12.096
2130251056582518784,1892,53238,176,STAR,-4.663921e-05,49.91417
2568257464361314304,2281,53711,290,GALAXY,0.06113393,14.92187
2670683020758902784,2372,53768,176,GALAXY,0.1972286,12.83877
9978914225853323264,8863,57724,230,QSO,2.720587,7.382265
7737246941709621248,6872,56540,228,GALAXY,0.265904,10.69568
3214465749439506432,2855,54466,78,STAR,5.240886e-05,35.42517
3308046284597782528,2938,54526,554,STAR,-0.0001873975,74.43645
8247345848054470656,7325,56717,469,GALAXY,0.2330388,6.213902
965069706945914880,857,52314,631,GALAXY,0.1169017,15.0445
2801283018298255360,2488,54149,160,GALAXY,0.06109791,10.54284
2346380959789639680,2084,53360,20,STAR,0.0001411658,23.07597
693580496986204160,616,52442,95,GALAXY,0.08401909,10.52646
3715633327378636800,3300,54914,595,STAR,0.0001827975,45.8257
2398208648129046528,2130,53881,152,GALAXY,0.05278767,5.937301
12002265772305176576,10660,58466,628,STAR,8.87134e-06,13.24055
2410712017519273984,2141,53764,583,GALAXY,0.1240342,12.13864
1293688730158131200,1149,53003,108,STAR,0.0004243943,10.60213
2728156698958129152,2423,54149,368,GALAXY,0.09817725,10.79132
1029157222900328448,914,52721,308,GALAXY,0.1000419,7.475429
8006328776480020480,7111,56741,198,GALAXY,0.3530693,6.617639
737555459841484800,655,52162,331,GALAXY,0.05458128,7.531715
2582836452429686784,2294,54524,80,STAR,-6.632791e-05,49.38829
2873357113113995264,2552,54632,220,STAR,-0.0003190189,41.60444
5333659532542629888,4737,55630,988,STAR,0.00026081,22.15351
379522310354266112,337,51997,342,GALAXY,0.08528272,8.156859
1800357983331313664,1599,53089,160,GALAXY,0.1442778,11.99459
5359378209464145920,4760,55656,344,STAR,0.0002944034,16.80595
2278908606516586496,2024,53503,317,GALAXY,0.1803403,5.826362
2925159222356240384,2598,54232,259,GALAXY,0.06924277,7.748573
9953212311903950848,8840,57425,935,STAR,-0.0005760892,10.86492
3646872618520387584,3239,54888,301,STAR,-0.0001768747,22.04846
1096713136523732992,974,52427,315,GALAXY,0.1006257,11.68233
6523598031182649344,5794,56282,487,GALAXY,0.5318763,6.215111
2588507994643785728,2299,53711,233,STAR,-0.0002330825,19.75442
8564758090544863232,7607,56902,136,QSO,1.131794,16.54167
2281076572058314752,2026,53711,12,GALAXY,0.2218317,8.941428
4740265748295079936,4210,55444,826,GALAXY,0.2989525,10.14057
3729016858712580096,3312,54969,132,STAR,-9.191528e-05,58.6101
2468093887957198848,2192,54232,441,STAR,-0.0001385733,22.01555
2803647518557104128,2490,54179,570,GALAXY,0.1024022,23.01846
930142345381308416,826,52295,542,GALAXY,0.1062281,8.813256
1934420074483968000,1718,53850,451,GALAXY,0.0785582,19.14713
887377940852008960,788,52338,614,STAR,-2.140441e-05,28.45415
2589716357436172288,2300,53682,533,STAR,-0.0002273141,27.71122
2605395943507388416,2314,53712,231,STAR,0.0007542962,33.73756
2953371592823957504,2623,54328,495,STAR,-0.0002286542,43.53671
2084071847892117504,1851,53524,113,GALAXY,0.1246647,21.57124
6800452582118807552,6040,56101,62,GALAXY,0.3841755,5.192389
1365885411896879104,1213,52972,614,GALAXY,0.06466637,7.724005
4521719123731044352,4016,55632,382,GALAXY,0.332501,8.552115
1559471753556682752,1385,53108,365,GALAXY,0.1043004,12.39323
4546461429377816576,4038,55363,282,GALAXY,0.3149259,9.751302
2256361475247466496,2004,53737,211,GALAXY,0.02999368,16.3917
1120284471900268544,995,52731,51,GALAXY,0.04783791,22.15015
2701129872054446080,2399,53764,349,STAR,-0.0003835614,27.97604
1976014316700198912,1755,53386,218,GALAXY,0.08258784,13.74714
1325307932790777856,1177,52824,450,STAR,-0.0003702322,25.81751
1807218110801930240,1605,53062,541,GALAXY,0.1300452,16.26689
2454572924984649728,2180,54613,404,STAR,-0.0001634846,39.54796
1796939600153831424,1596,52998,12,GALAXY,0.03973875,26.69903
9469056936081381376,8410,57481,868,STAR,-0.0003199689,49.40155
12740916858036967424,11316,58396,849,QSO,1.410476,12.67408
2668459258424616960,2370,53764,278,GALAXY,0.3879834,5.502532
1297160711960553472,1152,52941,451,STAR,-0.0001569238,27.46927
7495191103202940928,6657,56366,274,QSO,2.133196,9.770181
10313286980713338880,9160,57656,159,STAR,-0.0001763478,12.44791
3158310115753355264,2805,54380,585,STAR,3.198415e-05,38.32753
8370108802729793536,7434,57166,614,STAR,-0.000233799,13.02338
3582619082131873792,3182,54828,20,STAR,0.0002697386,5.469924
4241309017019013120,3767,55214,160,QSO,2.363337,7.054673
4323501365525764096,3840,55574,166,STAR,-2.276575e-05,6.182392
1246518031471896576,1107,52968,534,GALAXY,0.1209842,14.65121
5671430057589233664,5037,55823,990,GALAXY,0.3381526,8.736655
3037834973403965440,2698,54140,571,STAR,8.620528e-05,5.843441
9447441087738435584,8391,57511,54,QSO,1.451853,5.224578
4226896623199082496,3754,55488,976,STAR,0.0003055097,37.98443
379532205958916096,337,51997,378,GALAXY,0.08765879,9.826704
370443643833575424,329,52056,82,GALAXY,0.2248386,9.594889
6904028779263580160,6132,56267,38,STAR,-0.0002722572,30.0213
5993262061089740800,5323,55957,352,QSO,0.5796754,5.378687
2821639377078216704,2506,54179,488,GALAXY,0.02293895,11.0179
7332999397180200960,6513,56543,48,GALAXY,0.3789788,5.455318
483136984651425792,429,51820,458,GALAXY,0.1233974,21.03433
2947658808270284800,2618,54506,192,GALAXY,0.1544183,18.08563
1112397671454238720,988,52520,31,GALAXY,0.2133548,12.06234
10547639365659809792,9368,57817,760,QSO,1.259819,6.203
1362362572094859264,1210,52701,86,GALAXY,0.1349361,11.9088
4279799075766032384,3801,55509,922,STAR,3.86461e-05,5.457827
1275730131695986688,1133,52993,311,STAR,-0.0004939877,11.81406
6522380048099727360,5793,56337,152,QSO,3.484841,7.790418
435788989815875584,387,51791,239,GALAXY,0.09014101,22.38271
1784648983696664576,1585,52962,355,GALAXY,0.08181305,12.00372
2836173278089865216,2519,54570,114,GALAXY,0.0340324,13.56362
4939498356269668352,4387,55534,638,GALAXY,0.3211503,8.734365
4952920923990939648,4399,55811,317,STAR,7.78312e-05,45.99563
2475944114760214528,2199,53556,328,GALAXY,0.04584079,33.31591
3177297582204413952,2822,54389,29,STAR,-0.0001017264,32.17986
5786235564924884992,5139,55866,858,GALAXY,0.1075769,29.77126
3239299320020756480,2877,54523,310,STAR,0.0001442958,28.15536
3714467295196717056,3299,54908,449,STAR,-3.887542e-05,41.60417
1827474139095525376,1623,53089,504,GALAXY,0.2567469,5.716083
4528614431329114112,4022,55352,891,GALAXY,0.3426925,7.561182
367210535244032000,326,52375,608,GALAXY,0.07265232,9.75444
882865270069159936,784,52327,581,STAR,-8.63197e-05,7.560722
4892100609606703104,4345,55569,238,QSO,2.225295,6.602725
8694398233592748032,7722,58425,724,QSO,2.257159,5.494189
1544769907932030976,1372,53062,128,GALAXY,0.07273541,11.68283
3089616475728668672,2744,54272,535,QSO,0.4362266,30.30847
2553579808277686272,2268,53682,141,QSO,1.911519,6.091542
2099952365653223424,1865,53312,542,GALAXY,0.06930084,19.92393
4552243765507807232,4043,55630,838,QSO,1.428721,7.686286
7943429286899505152,7055,56576,747,GALAXY,0.1387809,25.44921
2687622646685788160,2387,53770,362,STAR,0.0007490183,38.76068
3593908042908934144,3192,54829,129,STAR,0.0012265,53.42348
1472716711789619200,1308,53053,144,GALAXY,0.06034715,28.55725
8391428601074178048,7453,56749,351,STAR,-3.251732e-05,49.49027
2389204477514115072,2122,54178,163,GALAXY,0.07292708,26.68314
594542529823664128,528,52022,245,GALAXY,0.0175924,23.83919
1514364833850484736,1345,52814,107,GALAXY,0.2229665,9.951114
8305946794560608256,7377,56741,666,STAR,-3.702844e-05,6.698575
2428592558507583488,2157,54242,96,GALAXY,0.05675292,24.877
2731576998815098880,2426,53795,523,QSO,2.123691,7.428139
5951532850532866048,5286,56225,94,GALAXY,0.2991098,7.031042
1267776808045012992,1126,52618,49,STAR,-3.570801e-05,6.317187
5607010224848525312,4980,56048,104,STAR,-3.093404e-05,32.46718
2237271479957874688,1987,53765,394,GALAXY,0.03854876,14.59033
7928610893763729408,7042,56573,86,GALAXY,0.0597747,28.63554
5976330132096571392,5308,55976,194,GALAXY,0.2557275,9.913737
2341918041924724736,2080,53350,168,GALAXY,0.08499226,14.86265
8589682096444037120,7629,56988,697,QSO,1.337556,25.05336
1232915415869450240,1095,52521,200,STAR,-0.0001226678,24.84901
7642653205713934336,6788,56428,162,STAR,-0.0001185878,38.7576
3697528493920329728,3284,54907,266,STAR,-8.952378e-05,39.13319
3714451352278114304,3299,54908,391,STAR,-0.0001468679,54.97464
520321919640168448,462,51909,568,GALAXY,0.1259944,6.792618
653092079563466752,580,52368,255,GALAXY,0.03979795,16.86836
3224684060769019904,2864,54467,388,STAR,3.424051e-05,68.20422
5477583956743575552,4865,55713,294,STAR,0.0003907871,20.80672
12072089155611678720,10722,58281,692,STAR,-0.0006334832,8.979859
1294809401361721344,1150,52644,89,STAR,9.538393e-05,6.661161
2517562007163529216,2236,53729,181,GALAXY,0.09363105,7.36164
4259546616925804544,3783,55246,972,GALAXY,0.299701,9.952919
5317712222654584832,4723,56033,316,QSO,1.031105,9.028028
827546919151626240,735,52519,38,GALAXY,0.07955689,18.88655
2805907289813313536,2492,54178,599,GALAXY,0.09196125,27.61627
6078824956434864128,5399,55956,332,QSO,3.002211,15.65514
9457578040660088832,8400,57837,68,QSO,1.260095,7.164922
1923084928413624320,1708,53503,174,STAR,-3.418462e-05,40.61008
5244638122718025728,4658,55592,714,GALAXY,0.3636567,5.549309
7925416812468262912,7039,56572,754,GALAXY,0.3174197,9.5135
2862104424275273728,2542,53919,243,STAR,-0.0002309192,46.04995
2712385580070627328,2409,54210,337,STAR,0.0002148854,22.4789
3018648499811018752,2681,54397,403,STAR,0.0001262893,66.00139
7196755884168730624,6392,56331,13,STAR,-0.0001569331,5.07872
558474149815674880,496,51988,101,GALAXY,0.09542376,10.58575
13146027246312773632,11676,58512,72,QSO,1.552648,7.596848
5402270158332123136,4798,55672,736,GALAXY,0.2226671,12.95246
1192339590141208576,1059,52618,42,GALAXY,0.01573153,13.54934
7299432403306829824,6483,56341,812,QSO,2.479562,8.518928
2790009449828345856,2478,54097,107,GALAXY,0.1333457,17.15051
4713102317674846208,4186,55691,310,QSO,2.206174,5.877041
1556088281517549568,1382,53115,344,GALAXY,0.08826552,12.17611
4612926909676017664,4097,55506,418,GALAXY,0.1134787,32.97863
413244331978156032,367,51997,142,GALAXY,0.02515694,36.01743
1795959935310260224,1595,52999,544,STAR,-0.0002745476,27.1969
1070802319894931456,951,52398,260,GALAXY,0.0279082,36.38934
3007278995529112576,2671,54141,1,STAR,0.0002890081,26.08173
2770970314417399808,2461,54570,475,STAR,-0.0003024465,12.97001
3526355146617495552,3132,54746,133,STAR,-0.0001206617,49.74025
2790092462956242944,2478,54097,409,GALAXY,0.2386784,11.54608
1115913088143484928,991,52707,532,GALAXY,0.17333,10.69698
2544541547081263104,2260,53638,28,STAR,-0.0001716949,26.37183
8896954096118159360,7902,57362,338,QSO,2.008641,12.9349
7076287066645223424,6285,56248,22,GALAXY,0.2628584,9.205699
1532371814565570560,1361,53047,80,GALAXY,0.1540336,15.54939
5490055716567013376,4876,55679,610,QSO,0.6966968,5.053166
498889688631764992,443,51873,422,STAR,0.0001758215,69.80562
1873594801643874304,1664,52973,354,STAR,1.4074e-05,99.46265
1334345090683922432,1185,52642,559,STAR,8.756896e-05,35.13628
1337733235899131904,1188,52650,597,GALAXY,0.09456121,6.545009
3580512418457034752,3180,54864,548,STAR,4.908201e-05,37.65238
811880247963183104,721,52228,387,GALAXY,0.1028834,25.2043
3539918722342952960,3144,54763,325,STAR,-0.000685127,28.24225
2951131888510593024,2621,54380,539,STAR,-0.0001563036,37.00286
472967877339670528,420,51871,327,GALAXY,0.08024819,20.12608
7096759428280768512,6303,56539,772,STAR,-0.0005252239,10.85544
2945426799548459008,2616,54499,264,GALAXY,0.4015907,5.466191
7279079342524880896,6465,56279,496,GALAXY,0.1806452,14.96833
1713791231219230720,1522,52932,624,STAR,-0.0003754928,14.91882
7209189986725550080,6403,56357,192,GALAXY,0.2343089,10.83121
6454973941996083200,5733,56575,690,GALAXY,0.3491643,6.067339
1070809466720512000,951,52398,286,STAR,-0.0005716757,33.69367
3296736434592966656,2928,54614,369,STAR,-0.0001684725,30.44882
2134728817753745408,1896,53242,82,STAR,1.44347e-05,57.77797
1978376612348979200,1757,53083,620,STAR,1.171779e-05,22.49173
4853776031251978240,4311,55506,78,GALAXY,0.04740122,31.13575
680112847845353472,604,52079,252,GALAXY,0.1023756,9.808904
2661695612193368064,2364,53737,248,GALAXY,0.1239711,16.20615
3589444575489531904,3188,54831,275,STAR,-0.0001437742,49.43795
955967676910430208,849,52439,286,GALAXY,0.1304664,6.147616
706060773595572224,627,52144,442,GALAXY,0.1087574,23.31627
1022384225434757120,908,52373,244,GALAXY,0.1410448,9.531807
1693507715722143744,1504,52940,561,STAR,-6.815878e-05,8.584629
514559653942683648,457,51901,85,GALAXY,0.05868966,20.03523
4109744754677536768,3650,55244,764,GALAXY,0.2178384,18.12565
2062716045877078016,1832,54259,245,QSO,0.9391512,18.2462
5049775529311623168,4485,55836,416,GALAXY,0.358242,8.723406
6621592275792451584,5881,56038,636,GALAXY,0.1400227,21.20412
7078656238872188928,6287,56221,449,GALAXY,0.1022906,32.75644
1911845989442938880,1698,53146,247,GALAXY,0.206788,9.840289
543919363569248256,483,51924,399,GALAXY,0.09820063,9.752581
858098219303856128,762,52232,591,GALAXY,0.1192558,16.73721
9240335426920929280,8207,57431,272,QSO,1.395611,7.750171
4215612605560281088,3744,55209,885,GALAXY,0.4112429,5.870367
5210757772325705728,4628,55646,338,QSO,2.75027,12.78309
948095447476496384,842,52376,319,GALAXY,0.1393801,14.03347
2223776073718458368,1975,53734,450,STAR,-0.0002761297,6.498646
7297100614391322624,6481,56363,521,QSO,2.782063,5.48998
7059463439648053248,6270,56273,258,GALAXY,0.1775101,13.76255
3619783125460164608,3215,54861,54,STAR,-0.0004271758,26.54864
6036026466608896000,5361,55973,280,GALAXY,0.4432963,5.412543
2851970511653595136,2533,54585,240,GALAXY,0.05369216,15.03774
6813967229140621312,6052,56092,76,GALAXY,0.3387789,7.54427
3816855467863416832,3390,54945,199,STAR,-0.0004144702,16.04274
3146946666150520832,2795,54563,205,GALAXY,0.146702,18.90598
8725942672051951616,7750,58402,794,STAR,-9.848698e-05,13.6596
4749100874567276544,4218,55479,200,GALAXY,0.2227542,13.51971
1878018419517843456,1668,53433,63,GALAXY,0.08700898,22.23053
1466050917680834560,1302,52763,470,GALAXY,0.03180769,11.88364
5854811559168333824,5200,56091,480,QSO,2.264259,5.292976
2293464490244597760,2037,53446,23,GALAXY,0.1114899,11.46091
3716615741437485056,3301,54939,73,STAR,7.281113e-05,34.35257
682366576602671104,606,52365,259,GALAXY,0.2955639,7.302349
2599727148663072768,2309,54441,88,STAR,-0.0001162501,52.00704
2280039178139887616,2025,53431,334,STAR,-9.71268e-05,45.85252
725135101800769536,644,52173,202,QSO,0.1217405,32.83715
3109829901872556032,2762,54533,343,GALAXY,0.05925934,23.15401
1309590411471251456,1163,52669,614,GALAXY,0.0730829,10.21965
3143627790184638464,2792,54556,419,GALAXY,0.07352104,14.50959
2481574719191541760,2204,53877,332,STAR,-8.015952e-05,24.07205
8328456827747719168,7397,57129,637,QSO,4.726353,11.15908
2301453814613436416,2044,53327,416,STAR,0.001003044,53.31617
8813613308336953344,7828,57039,250,QSO,1.714214,13.22913
4712121274700421120,4185,55469,837,GALAXY,0.3529611,6.120436
5995470980335818752,5325,55980,196,GALAXY,0.0624484,16.10877
9430566337644877824,8376,57786,104,QSO,0.4210874,24.12552
5958325628352878592,5292,55926,230,QSO,0.72917,5.526471
2228291762890237952,1979,53431,494,GALAXY,0.07426398,19.08083
5646449701215819776,5015,55707,224,GALAXY,0.07938296,39.93873
5368301850667014144,4768,55944,40,GALAXY,0.3125483,7.822891
5288477301725747200,4697,55660,456,GALAXY,0.2957751,12.25765
3753778684499173376,3334,54927,103,STAR,-0.0001253914,38.48911
7569610449257519104,6723,56428,674,QSO,2.636015,5.69612
11755716227192084480,10441,58138,710,STAR,0.0001520436,25.97688
5637441402499782656,5007,55710,220,GALAXY,0.1164797,27.62479
700312800173516800,622,52054,11,GALAXY,0.1037365,12.22274
3070470132380755968,2727,54414,513,STAR,6.623966e-05,34.31104
6951339114936686592,6174,56243,120,GALAXY,0.108441,26.44248
375091008918022144,333,52313,605,GALAXY,0.1872934,15.95361
3125616140420671488,2776,54554,429,GALAXY,0.1133566,12.70307
9233758710115096576,8201,58146,922,QSO,2.052444,9.554514
2800168383402764288,2487,53852,201,GALAXY,0.09009437,12.76876
7999610760417531904,7105,56740,334,QSO,0.9877814,6.957444
3341760610630133760,2968,54585,326,GALAXY,0.07167296,17.39716
2902608786294335488,2578,54093,141,GALAXY,0.089246,13.82987
9830305878343178240,8731,57416,268,QSO,2.003475,6.485651
3858629213707935744,3427,54979,619,STAR,4.797295e-05,7.365369
2607624929209772032,2316,53757,148,STAR,-0.0001208039,42.80343
1272323839237318656,1130,52669,207,STAR,-0.0001564434,14.82835
789383414603081728,701,52179,464,GALAXY,0.2777264,6.929384
825455642801104896,733,52207,622,GALAXY,0.1986122,6.589556
2491714413996828672,2213,53792,356,GALAXY,0.3149076,6.658082
707097886915061760,628,52083,119,GALAXY,0.07914516,8.422484
327758401272571904,291,51928,442,GALAXY,0.08279346,23.25875
1223961824668444672,1087,52930,395,STAR,-0.0003103519,23.06458
5700637209725786112,5063,55831,749,STAR,-0.0003183837,5.204526
